gender,senior_citizen,partner,dependents,tenure,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,churn,gender_label,contract_label,payment_label,internet_label,churn_label
1,0,1,0,47,1,1,0,0,0,0,0,0,20.0,943.25,0,Male,One year,Mailed check,No,No
1,0,0,0,37,0,0,1,1,1,1,1,1,85.84,3031.34,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,1,0,9,0,0,1,0,0,0,0,0,26.91,246.95,1,Female,Month-to-month,Electronic check,No,Yes
0,0,0,0,10,1,1,1,2,0,0,1,1,97.47,1023.1,1,Female,One year,Mailed check,Fiber optic,Yes
0,0,0,0,1,0,0,1,2,0,0,0,0,64.11,62.37,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,1,1,1,1,2,0,0,0,0,71.75,75.21,1,Male,One year,Mailed check,Fiber optic,Yes
1,0,0,1,15,1,0,0,1,0,0,1,0,58.49,921.02,0,Male,One year,Electronic check,DSL,No
1,0,1,0,2,2,2,0,2,0,0,1,1,97.59,188.18,1,Male,Two year,Bank transfer (automatic),Fiber optic,Yes
0,0,0,1,5,0,3,1,0,0,0,0,0,33.75,175.94,1,Female,Month-to-month,Credit card (automatic),No,Yes
1,0,0,0,45,2,1,1,1,1,1,0,1,72.91,3338.54,1,Male,Two year,Mailed check,DSL,Yes
1,0,0,1,20,0,2,1,1,1,0,1,0,69.77,1390.71,1,Male,Month-to-month,Bank transfer (automatic),DSL,Yes
1,0,0,0,24,0,3,1,1,1,0,1,1,86.48,2043.28,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,4,0,1,0,1,0,0,1,0,65.59,265.77,1,Female,Month-to-month,Mailed check,DSL,Yes
1,0,1,0,42,2,0,0,1,0,1,1,1,79.9,3470.83,0,Male,Two year,Electronic check,DSL,No
0,0,0,1,48,1,0,0,1,1,0,0,1,60.46,2766.87,1,Female,One year,Electronic check,DSL,Yes
1,0,0,0,17,0,1,1,1,1,1,0,0,56.03,955.89,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,0,0,58,0,2,1,1,0,0,1,0,61.13,3598.82,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,0,1,0,44,0,0,0,2,0,0,0,0,71.71,3005.56,0,Female,Month-to-month,Electronic check,Fiber optic,No
0,0,1,0,31,0,3,1,1,0,0,0,1,57.64,1856.36,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,0,1,0,31,1,0,1,0,0,0,0,0,21.41,693.7,0,Male,One year,Electronic check,No,No
1,0,1,0,2,1,3,1,2,0,0,0,0,74.89,151.46,0,Male,One year,Credit card (automatic),Fiber optic,No
0,0,0,0,7,2,3,1,1,1,0,0,0,57.73,388.63,0,Female,Two year,Credit card (automatic),DSL,No
0,0,0,0,1,2,3,0,0,0,0,0,0,21.93,22.88,1,Female,Two year,Credit card (automatic),No,Yes
1,1,1,1,1,1,3,1,0,0,0,0,0,20.0,20.61,0,Male,One year,Credit card (automatic),No,No
1,0,1,0,4,0,0,1,2,0,1,0,0,85.2,324.73,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,50,0,2,1,2,1,1,1,0,99.11,4994.73,0,Female,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,0,1,6,0,0,1,1,0,0,1,0,61.84,356.74,1,Male,Month-to-month,Electronic check,DSL,Yes
1,0,1,0,72,0,3,1,1,1,0,1,1,77.04,5347.78,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,0,1,0,21,1,0,1,1,0,1,1,0,69.95,1423.78,0,Male,One year,Electronic check,DSL,No
1,0,0,1,6,2,0,1,2,0,0,0,0,78.82,468.01,0,Male,Two year,Electronic check,Fiber optic,No
0,1,1,0,16,2,3,0,2,0,1,0,0,83.3,1382.96,0,Female,Two year,Credit card (automatic),Fiber optic,No
1,0,0,0,5,0,0,0,2,1,1,1,1,120.0,571.86,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,1,72,0,0,0,1,0,0,0,1,55.14,4045.2,0,Male,Month-to-month,Electronic check,DSL,No
0,1,0,1,45,2,1,0,0,0,0,0,0,20.48,964.41,0,Female,Two year,Mailed check,No,No
0,1,0,0,1,2,2,0,0,0,0,0,0,20.0,20.28,0,Female,Two year,Bank transfer (automatic),No,No
1,0,0,0,70,0,2,1,2,1,1,0,1,93.7,6766.01,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,1,1,0,30,1,2,0,0,0,0,0,0,25.34,790.74,1,Male,One year,Bank transfer (automatic),No,Yes
1,0,0,0,2,1,3,1,1,0,0,0,1,59.84,122.25,0,Male,One year,Credit card (automatic),DSL,No
1,1,1,0,26,0,0,1,2,0,1,0,0,82.49,2179.02,0,Male,Month-to-month,Electronic check,Fiber optic,No
0,0,0,0,24,0,1,1,1,1,1,0,0,71.16,1625.52,1,Female,Month-to-month,Mailed check,DSL,Yes
0,0,0,1,5,2,2,1,2,1,1,1,1,108.32,542.62,1,Female,Two year,Bank transfer (automatic),Fiber optic,Yes
0,0,1,1,34,1,2,0,2,1,1,1,1,107.12,3630.87,0,Female,One year,Bank transfer (automatic),Fiber optic,No
1,0,1,0,2,0,1,1,1,1,0,1,0,73.21,146.75,0,Male,Month-to-month,Mailed check,DSL,No
1,0,1,0,16,1,0,0,2,1,0,1,0,91.65,1456.5,0,Male,One year,Electronic check,Fiber optic,No
1,0,1,0,1,1,0,1,2,0,1,1,0,93.07,96.85,0,Male,One year,Electronic check,Fiber optic,No
1,0,0,0,72,2,0,1,1,1,0,0,0,47.66,3565.02,0,Male,Two year,Electronic check,DSL,No
0,0,0,0,33,0,0,0,2,1,0,1,0,99.36,3156.15,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,1,1,4,2,0,0,2,0,0,0,0,73.36,294.41,1,Female,Two year,Electronic check,Fiber optic,Yes
1,0,1,0,10,0,1,1,2,0,0,1,1,91.12,953.08,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,1,4,1,0,1,2,1,0,0,1,102.43,413.76,0,Female,One year,Electronic check,Fiber optic,No
1,0,1,0,34,1,2,1,1,0,0,1,1,62.18,2177.9,1,Male,One year,Bank transfer (automatic),DSL,Yes
1,1,1,0,1,0,3,0,1,1,0,1,0,65.35,64.52,1,Male,Month-to-month,Credit card (automatic),DSL,Yes
0,0,0,0,44,0,1,1,2,0,1,0,1,96.93,4212.57,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,0,68,2,1,0,0,0,0,0,0,25.77,1721.81,0,Male,Two year,Mailed check,No,No
1,0,1,1,27,1,3,1,2,0,1,1,0,84.53,2173.18,0,Male,One year,Credit card (automatic),Fiber optic,No
0,0,1,1,5,0,1,1,1,1,0,1,1,77.58,404.38,0,Female,Month-to-month,Mailed check,DSL,No
1,0,0,0,10,0,3,0,2,1,1,1,1,117.73,1159.6,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
1,0,0,0,15,0,0,0,1,0,1,1,0,74.37,1100.72,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,22,0,3,1,1,0,0,0,1,63.94,1443.19,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,0,0,1,26,2,1,0,2,0,0,0,1,85.5,2228.98,0,Male,Two year,Mailed check,Fiber optic,No
0,0,1,1,19,1,0,1,2,0,1,0,1,92.45,1732.32,0,Female,One year,Electronic check,Fiber optic,No
1,0,0,0,10,2,3,1,1,0,1,0,0,54.1,561.75,0,Male,Two year,Credit card (automatic),DSL,No
0,1,0,0,53,0,3,0,0,0,0,0,0,22.49,1230.75,0,Female,Month-to-month,Credit card (automatic),No,No
0,0,0,0,2,1,1,0,2,1,0,1,0,99.17,207.8,0,Female,One year,Mailed check,Fiber optic,No
0,0,1,0,15,0,3,1,2,1,1,0,1,100.93,1535.3,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,1,0,35,1,0,1,0,0,0,0,0,20.0,713.31,0,Male,One year,Electronic check,No,No
0,0,0,0,1,0,2,1,1,1,0,1,1,84.73,83.24,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,0,1,29,0,0,0,1,0,0,0,1,62.31,1734.63,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,41,1,0,0,2,0,0,0,0,67.5,2658.44,1,Female,One year,Electronic check,Fiber optic,Yes
0,1,0,0,25,0,2,1,1,1,1,0,1,70.41,1785.94,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,0,0,1,1,1,1,1,0,0,0,0,0,20.0,19.23,1,Female,One year,Mailed check,No,Yes
1,0,1,0,4,1,0,0,0,0,0,0,0,20.65,85.96,0,Male,One year,Electronic check,No,No
1,0,0,0,10,1,1,0,2,0,1,1,0,86.48,882.43,0,Male,One year,Mailed check,Fiber optic,No
1,0,0,0,6,2,0,1,2,1,0,0,1,96.48,563.03,1,Male,Two year,Electronic check,Fiber optic,Yes
1,0,1,0,72,0,2,1,1,1,1,0,0,56.42,3972.55,1,Male,Month-to-month,Bank transfer (automatic),DSL,Yes
1,0,0,0,25,0,0,0,0,0,0,0,0,28.07,716.48,1,Male,Month-to-month,Electronic check,No,Yes
1,0,1,0,8,2,3,1,2,1,1,1,0,100.32,828.57,0,Male,Two year,Credit card (automatic),Fiber optic,No
1,0,0,1,63,1,0,0,1,0,1,1,0,63.01,4104.37,0,Male,One year,Electronic check,DSL,No
0,0,1,0,32,0,1,0,0,0,0,0,0,20.0,646.47,1,Female,Month-to-month,Mailed check,No,Yes
1,0,1,1,8,2,0,1,2,1,0,1,1,99.68,769.95,0,Male,Two year,Electronic check,Fiber optic,No
0,0,1,0,11,0,2,1,2,1,0,0,1,99.57,1130.14,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,0,1,5,0,0,0,2,1,1,1,1,117.36,603.91,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,0,0,0,72,0,1,0,1,1,1,0,1,77.48,5765.64,0,Male,Month-to-month,Mailed check,DSL,No
0,0,0,0,17,0,0,0,1,1,1,0,1,70.99,1165.52,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,1,0,54,0,3,1,2,1,0,1,1,103.72,5704.14,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,1,0,10,0,0,0,0,0,0,0,0,20.0,209.2,0,Female,Month-to-month,Electronic check,No,No
0,0,0,0,47,0,3,0,1,0,1,1,1,65.85,3019.45,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,0,0,1,1,0,0,0,1,0,0,1,1,65.53,66.95,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,0,72,0,0,1,2,0,1,0,1,95.03,6677.21,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,0,0,0,58,1,0,1,2,0,1,0,1,89.87,5111.91,1,Male,One year,Electronic check,Fiber optic,Yes
1,0,0,0,10,0,0,0,0,0,0,0,0,20.0,199.71,0,Male,Month-to-month,Electronic check,No,No
1,0,0,1,35,0,1,1,0,0,0,0,0,25.2,916.83,0,Male,Month-to-month,Mailed check,No,No
1,0,1,0,33,0,3,0,2,1,0,1,1,108.31,3409.34,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
1,1,1,1,55,0,0,1,2,1,1,0,0,99.8,5757.76,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,1,8,0,1,0,2,0,0,1,1,83.03,682.31,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,0,0,15,0,1,0,0,0,0,0,0,20.0,295.79,1,Male,Month-to-month,Mailed check,No,Yes
1,1,1,0,48,1,0,0,1,0,0,0,1,61.54,2910.84,1,Male,One year,Electronic check,DSL,Yes
0,0,1,1,36,1,0,1,2,1,1,1,0,104.16,3743.38,0,Female,One year,Electronic check,Fiber optic,No
1,0,0,0,11,2,3,1,2,0,1,1,0,92.5,1055.7,1,Male,Two year,Credit card (automatic),Fiber optic,Yes
0,0,1,0,44,0,0,1,0,0,0,0,0,20.0,837.58,0,Female,Month-to-month,Electronic check,No,No
0,0,0,1,1,0,2,0,1,1,0,1,1,80.13,80.52,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,1,0,1,36,0,0,0,0,0,0,0,0,20.84,716.94,0,Female,Month-to-month,Electronic check,No,No
0,0,0,1,5,1,1,1,1,0,0,1,0,47.74,229.52,0,Female,One year,Mailed check,DSL,No
1,0,0,0,8,0,1,1,1,0,0,0,0,46.07,375.59,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,1,0,16,0,0,1,2,1,0,1,1,101.41,1579.45,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,0,14,0,0,1,1,0,1,1,1,83.21,1111.54,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,0,17,1,0,0,1,1,0,0,1,68.72,1129.01,0,Male,One year,Electronic check,DSL,No
0,0,0,0,18,2,0,1,1,0,0,1,1,78.78,1376.72,1,Female,Two year,Electronic check,DSL,Yes
1,0,1,0,9,2,3,0,2,0,1,1,1,104.0,961.25,1,Male,Two year,Credit card (automatic),Fiber optic,Yes
0,0,0,0,4,0,0,1,2,1,0,1,0,86.54,350.48,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,1,1,35,0,2,0,0,0,0,0,0,20.0,716.46,0,Female,Month-to-month,Bank transfer (automatic),No,No
1,0,1,1,12,2,0,0,0,0,0,0,0,20.0,236.88,0,Male,Two year,Electronic check,No,No
1,0,0,1,16,0,3,0,2,1,1,0,1,103.89,1597.93,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
0,0,0,0,24,0,1,1,1,0,1,1,1,82.16,2032.04,1,Female,Month-to-month,Mailed check,DSL,Yes
1,0,1,0,57,1,0,1,1,1,0,0,1,63.97,3515.17,0,Male,One year,Electronic check,DSL,No
1,1,0,1,29,1,3,1,2,1,0,1,0,89.85,2575.08,0,Male,One year,Credit card (automatic),Fiber optic,No
1,0,0,0,1,2,0,1,0,0,0,0,0,20.35,19.87,0,Male,Two year,Electronic check,No,No
0,0,1,0,43,1,2,1,2,1,0,0,1,93.9,3955.55,1,Female,One year,Bank transfer (automatic),Fiber optic,Yes
0,0,0,0,72,0,2,0,0,0,0,0,0,25.1,1825.61,0,Female,Month-to-month,Bank transfer (automatic),No,No
1,1,0,0,15,0,1,1,0,0,0,0,0,20.0,289.93,0,Male,Month-to-month,Mailed check,No,No
1,0,0,0,72,2,3,1,1,0,0,0,0,41.29,2956.79,0,Male,Two year,Credit card (automatic),DSL,No
1,0,0,1,19,1,3,1,1,0,0,1,1,79.12,1524.13,0,Male,One year,Credit card (automatic),DSL,No
1,0,1,1,14,1,3,0,1,0,0,1,0,65.92,956.93,0,Male,One year,Credit card (automatic),DSL,No
1,1,1,0,9,2,3,0,2,0,0,1,0,79.35,704.95,0,Male,Two year,Credit card (automatic),Fiber optic,No
0,0,1,0,25,1,1,0,1,0,0,1,1,74.71,1833.89,0,Female,One year,Mailed check,DSL,No
1,0,1,1,6,0,0,1,0,0,0,0,0,31.02,183.66,1,Male,Month-to-month,Electronic check,No,Yes
0,1,0,0,2,1,2,1,2,0,0,0,0,76.58,153.17,1,Female,One year,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,1,1,1,0,2,0,1,0,1,88.19,86.54,0,Male,One year,Mailed check,Fiber optic,No
0,0,0,1,8,0,0,1,2,1,1,1,0,102.52,799.69,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,0,0,1,12,0,1,0,2,0,1,0,1,83.24,986.42,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,1,1,1,19,1,3,0,0,0,0,0,0,20.0,390.56,0,Female,One year,Credit card (automatic),No,No
1,0,1,0,8,0,0,1,1,1,0,0,0,54.92,428.5,0,Male,Month-to-month,Electronic check,DSL,No
0,1,0,0,72,1,3,0,1,0,1,1,1,80.1,5965.95,0,Female,One year,Credit card (automatic),DSL,No
0,0,0,1,8,0,1,0,2,1,0,0,0,76.54,599.16,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,0,0,13,2,0,1,1,1,0,1,1,65.24,856.86,0,Female,Two year,Electronic check,DSL,No
0,1,0,1,2,0,3,1,0,0,0,0,0,20.97,43.92,1,Female,Month-to-month,Credit card (automatic),No,Yes
0,0,0,0,7,0,3,1,1,0,0,1,0,60.64,443.66,1,Female,Month-to-month,Credit card (automatic),DSL,Yes
0,0,1,1,1,0,0,0,0,0,0,0,0,23.83,23.67,0,Female,Month-to-month,Electronic check,No,No
1,0,1,0,19,0,0,0,1,1,0,1,1,77.97,1417.36,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,1,0,33,0,1,0,1,0,1,1,1,78.32,2688.62,1,Female,Month-to-month,Mailed check,DSL,Yes
1,0,0,0,5,0,3,1,1,1,1,0,1,78.23,376.56,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,0,0,0,11,1,0,0,0,0,0,0,0,22.04,252.71,1,Male,One year,Electronic check,No,Yes
1,0,0,0,1,0,0,0,0,0,0,0,0,20.0,20.47,1,Male,Month-to-month,Electronic check,No,Yes
1,0,1,0,43,1,2,0,2,1,1,1,1,102.39,4593.96,0,Male,One year,Bank transfer (automatic),Fiber optic,No
1,0,1,1,36,1,1,1,2,1,1,1,0,108.99,3988.53,0,Male,One year,Mailed check,Fiber optic,No
0,1,1,0,1,1,0,0,1,0,1,1,0,64.68,67.88,1,Female,One year,Electronic check,DSL,Yes
0,0,0,0,10,0,3,0,2,1,0,1,1,97.88,975.57,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,1,0,72,1,3,1,0,0,0,0,0,20.0,1415.47,0,Female,One year,Credit card (automatic),No,No
1,0,0,1,11,0,3,0,0,0,0,0,0,20.56,223.75,0,Male,Month-to-month,Credit card (automatic),No,No
0,0,1,0,17,2,0,0,2,0,1,1,1,100.95,1690.46,0,Female,Two year,Electronic check,Fiber optic,No
0,0,0,0,10,2,3,0,1,0,1,0,0,52.3,517.81,0,Female,Two year,Credit card (automatic),DSL,No
0,0,0,1,21,0,2,1,1,0,1,0,1,65.38,1425.87,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,1,1,0,72,0,0,0,2,0,1,0,0,81.81,5944.55,0,Female,Month-to-month,Electronic check,Fiber optic,No
0,1,0,0,72,0,2,0,1,1,0,1,1,75.01,5522.61,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,0,0,35,0,0,0,0,0,0,0,0,21.69,743.05,1,Male,Month-to-month,Electronic check,No,Yes
0,1,0,1,12,1,2,1,2,0,0,1,1,87.1,1096.4,0,Female,One year,Bank transfer (automatic),Fiber optic,No
1,0,0,0,16,1,2,0,0,0,0,0,0,30.03,469.94,0,Male,One year,Bank transfer (automatic),No,No
1,0,0,1,10,0,2,1,2,1,1,1,1,119.36,1152.9,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,1,0,1,72,1,0,1,1,0,0,1,1,67.63,5004.82,0,Male,One year,Electronic check,DSL,No
1,0,0,0,29,2,2,0,1,0,0,0,0,46.67,1399.32,0,Male,Two year,Bank transfer (automatic),DSL,No
1,0,0,1,14,1,0,0,1,0,0,0,1,51.16,708.63,0,Male,One year,Electronic check,DSL,No
0,0,1,0,1,0,3,1,1,1,0,0,0,57.81,58.05,0,Female,Month-to-month,Credit card (automatic),DSL,No
0,0,0,0,17,1,2,1,2,0,1,1,0,96.23,1621.86,1,Female,One year,Bank transfer (automatic),Fiber optic,Yes
0,0,0,0,72,0,0,1,2,0,1,0,1,93.33,6581.28,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,0,1,1,17,2,0,1,0,0,0,0,0,24.51,429.73,0,Male,Two year,Electronic check,No,No
0,1,1,0,4,0,2,0,2,1,0,1,0,91.96,377.29,0,Female,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,1,0,1,0,1,1,0,0,0,0,0,20.0,19.97,1,Female,Month-to-month,Mailed check,No,Yes
1,0,0,0,10,1,2,0,0,0,0,0,0,20.0,199.11,0,Male,One year,Bank transfer (automatic),No,No
1,0,1,0,60,0,0,1,2,1,0,1,0,94.78,5504.92,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,0,1,0,72,1,2,1,1,0,1,1,1,74.82,5460.99,0,Male,One year,Bank transfer (automatic),DSL,No
1,0,1,0,69,0,0,0,0,0,0,0,0,22.07,1587.35,1,Male,Month-to-month,Electronic check,No,Yes
0,0,1,0,31,1,1,0,2,0,0,0,1,83.52,2645.78,0,Female,One year,Mailed check,Fiber optic,No
1,1,1,0,19,0,3,0,1,0,0,0,0,51.72,983.3,1,Male,Month-to-month,Credit card (automatic),DSL,Yes
1,1,1,0,21,0,2,1,1,1,0,0,1,69.92,1400.58,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
0,0,1,0,18,1,0,1,2,1,1,1,0,93.22,1750.16,0,Female,One year,Electronic check,Fiber optic,No
0,1,0,1,29,0,3,1,2,0,0,1,1,90.68,2579.24,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,1,1,13,0,0,1,0,0,0,0,0,20.0,254.8,0,Male,Month-to-month,Electronic check,No,No
0,0,1,0,26,1,2,0,1,0,0,1,0,53.34,1382.62,0,Female,One year,Bank transfer (automatic),DSL,No
1,0,0,0,3,1,1,0,0,0,0,0,0,24.83,73.96,0,Male,One year,Mailed check,No,No
1,0,1,1,7,0,0,0,0,0,0,0,0,20.0,146.47,1,Male,Month-to-month,Electronic check,No,Yes
0,0,0,1,43,1,0,0,2,1,0,1,1,111.12,4618.1,0,Female,One year,Electronic check,Fiber optic,No
0,0,0,0,56,0,0,1,2,1,0,0,0,84.99,4849.45,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,18,0,3,1,2,0,0,0,1,82.93,1434.04,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
1,1,0,0,1,0,3,1,2,1,0,0,0,81.75,79.93,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,62,0,1,1,2,0,0,0,1,82.38,5221.02,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
0,0,0,0,29,2,0,0,0,0,0,0,0,20.79,621.24,0,Female,Two year,Electronic check,No,No
1,0,0,1,12,0,3,0,0,0,0,0,0,25.63,306.6,1,Male,Month-to-month,Credit card (automatic),No,Yes
1,0,0,0,21,1,1,0,1,0,0,1,1,67.88,1466.73,0,Male,One year,Mailed check,DSL,No
1,0,0,0,13,2,1,1,2,0,0,1,1,97.0,1315.87,0,Male,Two year,Mailed check,Fiber optic,No
1,0,0,1,15,2,1,1,1,1,0,0,1,62.64,980.55,0,Male,Two year,Mailed check,DSL,No
1,0,1,1,52,0,1,0,1,0,1,1,0,69.66,3565.26,0,Male,Month-to-month,Mailed check,DSL,No
0,0,1,1,4,2,1,1,1,1,1,1,0,75.64,296.88,0,Female,Two year,Mailed check,DSL,No
1,0,0,1,2,2,2,1,2,0,1,0,0,82.14,168.0,1,Male,Two year,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,1,0,1,0,2,0,0,1,0,77.68,78.88,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,0,1,9,0,3,1,1,0,0,1,0,59.25,527.51,1,Male,Month-to-month,Credit card (automatic),DSL,Yes
1,0,0,1,3,0,0,1,2,0,0,1,1,93.77,273.68,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,5,1,2,0,1,0,0,0,1,64.82,327.94,0,Female,One year,Bank transfer (automatic),DSL,No
0,0,1,0,1,1,0,1,2,1,1,0,1,103.29,102.57,0,Female,One year,Electronic check,Fiber optic,No
0,0,1,0,6,0,2,0,1,0,1,0,0,57.47,332.13,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,0,1,9,1,0,1,1,0,0,1,1,66.79,609.48,0,Male,One year,Electronic check,DSL,No
1,0,0,0,1,0,0,1,1,0,1,1,0,68.56,69.92,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,22,2,3,1,0,0,0,0,0,22.37,485.46,0,Female,Two year,Credit card (automatic),No,No
0,0,0,0,20,0,0,0,2,0,1,1,1,102.23,2112.47,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,1,0,2,1,2,0,2,1,0,0,0,77.84,149.04,1,Female,One year,Bank transfer (automatic),Fiber optic,Yes
1,1,0,0,21,0,3,0,1,0,0,1,0,52.97,1111.92,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,1,1,0,72,0,1,0,1,0,0,1,0,56.62,4262.67,0,Male,Month-to-month,Mailed check,DSL,No
0,0,0,1,69,1,0,1,2,1,0,1,1,100.73,6735.23,1,Female,One year,Electronic check,Fiber optic,Yes
0,0,1,0,1,0,0,0,1,1,0,0,0,56.46,54.61,0,Female,Month-to-month,Electronic check,DSL,No
0,0,1,0,38,0,3,0,1,0,1,0,1,63.05,2366.84,0,Female,Month-to-month,Credit card (automatic),DSL,No
1,1,0,0,10,2,1,1,0,0,0,0,0,20.0,195.36,0,Male,Two year,Mailed check,No,No
1,1,1,0,1,0,2,1,2,0,1,1,1,99.27,96.51,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,8,2,2,0,2,1,1,1,1,119.72,1000.84,0,Male,Two year,Bank transfer (automatic),Fiber optic,No
0,0,0,0,9,0,1,1,2,1,0,1,1,104.12,922.54,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,0,0,17,0,2,1,1,1,0,0,1,67.08,1090.17,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,1,0,25,0,0,0,2,1,1,1,0,104.98,2729.42,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,33,2,1,1,2,0,1,0,1,100.88,3311.81,1,Female,Two year,Mailed check,Fiber optic,Yes
1,0,0,0,6,0,2,1,1,0,1,0,1,67.41,414.0,1,Male,Month-to-month,Bank transfer (automatic),DSL,Yes
0,1,0,0,9,2,0,1,2,0,1,1,1,96.55,857.42,0,Female,Two year,Electronic check,Fiber optic,No
0,0,1,0,8,2,0,0,2,1,1,0,1,107.91,900.85,1,Female,Two year,Electronic check,Fiber optic,Yes
0,0,1,0,10,0,2,0,2,1,1,0,1,95.21,931.9,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,1,1,1,72,1,2,1,2,0,0,0,1,79.52,5818.63,0,Female,One year,Bank transfer (automatic),Fiber optic,No
1,1,1,1,36,1,1,1,2,0,1,1,0,97.96,3640.94,0,Male,One year,Mailed check,Fiber optic,No
0,0,0,0,72,0,2,1,2,1,1,0,0,88.32,6192.39,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,28,0,1,1,2,0,0,0,0,67.14,1936.6,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,0,12,0,3,1,1,0,0,0,0,46.41,573.2,0,Male,Month-to-month,Credit card (automatic),DSL,No
1,0,0,0,11,1,2,1,0,0,0,0,0,20.05,230.79,0,Male,One year,Bank transfer (automatic),No,No
0,1,0,1,16,1,0,1,2,0,1,1,1,100.53,1676.49,0,Female,One year,Electronic check,Fiber optic,No
1,1,0,1,12,0,1,1,2,0,0,1,1,98.39,1167.53,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,1,42,0,2,0,1,0,1,0,1,73.14,3099.69,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
1,0,1,1,15,2,3,1,2,0,1,1,0,98.94,1547.22,0,Male,Two year,Credit card (automatic),Fiber optic,No
0,0,1,1,8,0,0,0,1,1,1,0,0,67.76,515.21,0,Female,Month-to-month,Electronic check,DSL,No
